Set 13, h = 11, f1Test = 0,586732, f1Train = 0,991893
Set 13, h = 12, f1Test = 0,586258, f1Train = 0,996386
Set 13, h = 13, f1Test = 0,586258, f1Train = 0,997297
Set 13, h = 14, f1Test = 0,585268, f1Train = 0,998187
Set 13, h = 15, f1Test = 0,585268, f1Train = 0,999088
Set 13, h = 16, f1Test = 0,580358, f1Train = 1,000000
Optimal height: 7, f1Test = 0,624955, f1Train = 0,858727
Using random forest: f1Test = 0,463609, f1Train = 1,000000

Set 14, h = 0, f1Test = 0,414806, f1Train = 0,412377
Set 14, h = 1, f1Test = 0,628658, f1Train = 0,616673
Set 14, h = 2, f1Test = 0,814446, f1Train = 0,782567
Set 14, h = 3, f1Test = 0,856729, f1Train = 0,825341
Set 14, h = 4, f1Test = 0,931816, f1Train = 0,899029
Set 14, h = 5, f1Test = 0,953124, f1Train = 0,936169
Set 14, h = 6, f1Test = 0,953373, f1Train = 0,958192
Set 14, h = 7, f1Test = 0,945093, f1Train = 0,971724
Set 14, h = 8, f1Test = 0,938590, f1Train = 0,976420
Set 14, h = 9, f1Test = 0,935543, f1Train = 0,978875
Set 14, h = 10, f1Test = 0,933632, f1Train = 0,980518
Set 14, h = 11, f1Test = 0,929485, f1Train = 0,981444
Set 14, h = 12, f1Test = 0,927257, f1Train = 0,983559
Set 14, h = 13, f1Test = 0,925374, f1Train = 0,984944
Set 14, h = 14, f1Test = 0,924953, f1Train = 0,986549
Set 14, h = 15, f1Test = 0,924391, f1Train = 0,987467
Set 14, h = 16, f1Test = 0,918712, f1Train = 0,988762
Set 14, h = 17, f1Test = 0,911912, f1Train = 0,990374
Set 14, h = 18, f1Test = 0,911980, f1Train = 0,992281
Set 14, h = 19, f1Test = 0,908303, f1Train = 0,994104
Set 14, h = 20, f1Test = 0,905480, f1Train = 0,995156
Set 14, h = 21, f1Test = 0,904355, f1Train = 0,996676
Set 14, h = 22, f1Test = 0,903792, f1Train = 0,997365
Set 14, h = 23, f1Test = 0,903420, f1Train = 0,998111
Set 14, h = 24, f1Test = 0,903048, f1Train = 0,998874
Set 14, h = 25, f1Test = 0,901657, f1Train = 0,999257
Set 14, h = 26, f1Test = 0,900540, f1Train = 0,999615
Set 14, h = 27, f1Test = 0,900158, f1Train = 1,000000
Optimal height: 6, f1Test = 0,953373, f1Train = 0,958192
Using random forest: f1Test = 0,602880, f1Train = 1,000000

Set 15, h = 0, f1Test = 0,974438, f1Train = 0,941849
Set 15, h = 1, f1Test = 1,000000, f1Train = 0,971026
Set 15, h = 2, f1Test = 0,998202, f1Train = 0,971192
Set 15, h = 3, f1Test = 0,998202, f1Train = 0,971469
Set 15, h = 4, f1Test = 0,996410, f1Train = 0,971604
Set 15, h = 5, f1Test = 0,994609, f1Train = 0,971742
Set 15, h = 6, f1Test = 0,994609, f1Train = 0,971742
Set 15, h = 7, f1Test = 0,991924, f1Train = 0,971755
Set 15, h = 8, f1Test = 0,988347, f1Train = 0,971477
Set 15, h = 9, f1Test = 0,990147, f1Train = 0,971976
Set 15, h = 10, f1Test = 0,990147, f1Train = 0,972817
Set 15, h = 11, f1Test = 0,986548, f1Train = 0,972117
Set 15, h = 12, f1Test = 0,982952, f1Train = 0,972337
Set 15, h = 13, f1Test = 0,975769, f1Train = 0,972602
Set 15, h = 14, f1Test = 0,971287, f1Train = 0,974167
Set 15, h = 15, f1Test = 0,971287, f1Train = 0,975033
Set 15, h = 16, f1Test = 0,963231, f1Train = 0,976452
Set 15, h = 17, f1Test = 0,956978, f1Train = 0,977872
Set 15, h = 18, f1Test = 0,953409, f1Train = 0,978995
Set 15, h = 19, f1Test = 0,945391, f1Train = 0,978855
Set 15, h = 20, f1Test = 0,944501, f1Train = 0,979866
Set 15, h = 21, f1Test = 0,943315, f1Train = 0,980445
Set 15, h = 22, f1Test = 0,939464, f1Train = 0,981849
Set 15, h = 23, f1Test = 0,931477, f1Train = 0,983247
Set 15, h = 24, f1Test = 0,929705, f1Train = 0,983171
Set 15, h = 25, f1Test = 0,928819, f1Train = 0,984229
Set 15, h = 26, f1Test = 0,927934, f1Train = 0,984643
Set 15, h = 27, f1Test = 0,927048, f1Train = 0,985057
Set 15, h = 28, f1Test = 0,926163, f1Train = 0,985471
Set 15, h = 29, f1Test = 0,924393, f1Train = 0,986447
Set 15, h = 30, f1Test = 0,919089, f1Train = 0,988607
Set 15, h = 31, f1Test = 0,919089, f1Train = 0,991951
Set 15, h = 32, f1Test = 0,913793, f1Train = 0,994056
Set 15, h = 33, f1Test = 0,913214, f1Train = 0,995154
Set 15, h = 34, f1Test = 0,909689, f1Train = 0,996218
Set 15, h = 35, f1Test = 0,909689, f1Train = 0,996776
Set 15, h = 36, f1Test = 0,907928, f1Train = 0,997301
Set 15, h = 37, f1Test = 0,905287, f1Train = 0,998319
Set 15, h = 38, f1Test = 0,903528, f1Train = 0,999400
Set 15, h = 39, f1Test = 0,904408, f1Train = 1,000000
Optimal height: 1, f1Test = 1,000000, f1Train = 0,971026
Using random forest: f1Test = 0,974438, f1Train = 1,000000

Set 16, h = 0, f1Test = 0,672457, f1Train = 0,653806
Set 16, h = 1, f1Test = 1,000000, f1Train = 0,973552
Set 16, h = 2, f1Test = 0,999066, f1Train = 0,973622
Set 16, h = 3, f1Test = 0,999066, f1Train = 0,973676
Set 16, h = 4, f1Test = 0,994396, f1Train = 0,973758
Set 16, h = 5, f1Test = 0,993463, f1Train = 0,973812
Set 16, h = 6, f1Test = 0,992530, f1Train = 0,973918
Set 16, h = 7, f1Test = 0,992063, f1Train = 0,973987
Set 16, h = 8, f1Test = 0,989732, f1Train = 0,973619
Set 16, h = 9, f1Test = 0,987401, f1Train = 0,973344
Set 16, h = 10, f1Test = 0,987092, f1Train = 0,974267
Set 16, h = 11, f1Test = 0,986626, f1Train = 0,974775
Set 16, h = 12, f1Test = 0,982900, f1Train = 0,974776
Set 16, h = 13, f1Test = 0,981969, f1Train = 0,975041
Set 16, h = 14, f1Test = 0,980109, f1Train = 0,975132
Set 16, h = 15, f1Test = 0,976859, f1Train = 0,975199
Set 16, h = 16, f1Test = 0,975152, f1Train = 0,975932
Set 16, h = 17, f1Test = 0,972207, f1Train = 0,976599
Set 16, h = 18, f1Test = 0,971278, f1Train = 0,976603
Set 16, h = 19, f1Test = 0,969885, f1Train = 0,977266
Set 16, h = 20, f1Test = 0,966638, f1Train = 0,977417
Set 16, h = 21, f1Test = 0,966486, f1Train = 0,978152
Set 16, h = 22, f1Test = 0,958148, f1Train = 0,978846
Set 16, h = 23, f1Test = 0,958610, f1Train = 0,980186
Set 16, h = 24, f1Test = 0,957533, f1Train = 0,981520
Set 16, h = 25, f1Test = 0,957071, f1Train = 0,981925
Set 16, h = 26, f1Test = 0,955684, f1Train = 0,982579
Set 16, h = 27, f1Test = 0,952913, f1Train = 0,983171
Set 16, h = 28, f1Test = 0,949677, f1Train = 0,984460
Set 16, h = 29, f1Test = 0,947830, f1Train = 0,985161
Set 16, h = 30, f1Test = 0,947369, f1Train = 0,986563
Set 16, h = 31, f1Test = 0,942762, f1Train = 0,987072
Set 16, h = 32, f1Test = 0,941377, f1Train = 0,987756
Set 16, h = 33, f1Test = 0,940149, f1Train = 0,988441
Set 16, h = 34, f1Test = 0,938770, f1Train = 0,989086
Set 16, h = 35, f1Test = 0,930952, f1Train = 0,990770
Set 16, h = 36, f1Test = 0,930036, f1Train = 0,992295
Set 16, h = 37, f1Test = 0,929271, f1Train = 0,993137
Set 16, h = 38, f1Test = 0,926230, f1Train = 0,994012
Set 16, h = 39, f1Test = 0,922550, f1Train = 0,994445
Set 16, h = 40, f1Test = 0,919803, f1Train = 0,995254
Set 16, h = 41, f1Test = 0,916138, f1Train = 0,996442
Set 16, h = 42, f1Test = 0,914303, f1Train = 0,997551
Set 16, h = 43, f1Test = 0,911091, f1Train = 0,998036
Set 16, h = 44, f1Test = 0,910791, f1Train = 0,998832
Set 16, h = 45, f1Test = 0,910332, f1Train = 0,999124
Set 16, h = 46, f1Test = 0,910332, f1Train = 0,999410
Set 16, h = 47, f1Test = 0,909415, f1Train = 0,999704
Set 16, h = 48, f1Test = 0,908499, f1Train = 1,000000
Set 16, h = 49, f1Test = 0,908499, f1Train = 1,000000
Optimal height: 1, f1Test = 1,000000, f1Train = 0,973552
Using random forest: f1Test = 0,996581, f1Train = 1,000000

Set 17, h = 0, f1Test = 0,344732, f1Train = 0,334728
Set 17, h = 1, f1Test = 0,368013, f1Train = 0,358698
Set 17, h = 2, f1Test = 0,465181, f1Train = 0,426484
Set 17, h = 3, f1Test = 0,608386, f1Train = 0,580145
Set 17, h = 4, f1Test = 0,724674, f1Train = 0,702794
Set 17, h = 5, f1Test = 0,775868, f1Train = 0,768529
Set 17, h = 6, f1Test = 0,793816, f1Train = 0,824562
Set 17, h = 7, f1Test = 0,820635, f1Train = 0,894904
Set 17, h = 8, f1Test = 0,802822, f1Train = 0,942452
Set 17, h = 9, f1Test = 0,789518, f1Train = 0,974901
Set 17, h = 10, f1Test = 0,778429, f1Train = 0,991117
Set 17, h = 11, f1Test = 0,777552, f1Train = 0,995544
Set 17, h = 12, f1Test = 0,777105, f1Train = 0,997773
Set 17, h = 13, f1Test = 0,777105, f1Train = 0,997773
Set 17, h = 14, f1Test = 0,777105, f1Train = 0,998330
Set 17, h = 15, f1Test = 0,774920, f1Train = 0,999443
Set 17, h = 16, f1Test = 0,774920, f1Train = 1,000000
Optimal height: 7, f1Test = 0,820635, f1Train = 0,894904
Using random forest: f1Test = 0,412739, f1Train = 1,000000

Set 18, h = 0, f1Test = 0,706789, f1Train = 0,698013
Set 18, h = 1, f1Test = 0,786258, f1Train = 0,772188
Set 18, h = 2, f1Test = 0,772800, f1Train = 0,757956
Set 18, h = 3, f1Test = 0,843855, f1Train = 0,836900
Set 18, h = 4, f1Test = 0,891646, f1Train = 0,897195
Set 18, h = 5, f1Test = 0,934649, f1Train = 0,931878
Set 18, h = 6, f1Test = 0,902230, f1Train = 0,957284
Set 18, h = 7, f1Test = 0,880598, f1Train = 0,972336
Set 18, h = 8, f1Test = 0,877673, f1Train = 0,981635
Set 18, h = 9, f1Test = 0,873851, f1Train = 0,985756
Set 18, h = 10, f1Test = 0,872247, f1Train = 0,987901
Set 18, h = 11, f1Test = 0,865968, f1Train = 0,990641
Set 18, h = 12, f1Test = 0,862747, f1Train = 0,992841
Set 18, h = 13, f1Test = 0,861152, f1Train = 0,993579
Set 18, h = 14, f1Test = 0,861942, f1Train = 0,994329
Set 18, h = 15, f1Test = 0,860857, f1Train = 0,995043
Set 18, h = 16, f1Test = 0,859364, f1Train = 0,995784
Set 18, h = 17, f1Test = 0,858282, f1Train = 0,996263
Set 18, h = 18, f1Test = 0,856712, f1Train = 0,998528
Set 18, h = 19, f1Test = 0,854554, f1Train = 0,999257
Set 18, h = 20, f1Test = 0,852337, f1Train = 1,000000
Optimal height: 5, f1Test = 0,934649, f1Train = 0,931878
Using random forest: f1Test = 0,706789, f1Train = 1,000000

Set 19, h = 0, f1Test = 0,376370, f1Train = 0,358374
Set 19, h = 1, f1Test = 0,578502, f1Train = 0,565835
Set 19, h = 2, f1Test = 0,618692, f1Train = 0,616843
Set 19, h = 3, f1Test = 0,715230, f1Train = 0,691087
Set 19, h = 4, f1Test = 0,756352, f1Train = 0,738167
Set 19, h = 5, f1Test = 0,782214, f1Train = 0,778047
Set 19, h = 6, f1Test = 0,797616, f1Train = 0,831030
Set 19, h = 7, f1Test = 0,815296, f1Train = 0,886540
Set 19, h = 8, f1Test = 0,802041, f1Train = 0,925710
Set 19, h = 9, f1Test = 0,794952, f1Train = 0,955725
Set 19, h = 10, f1Test = 0,780024, f1Train = 0,972854
Set 19, h = 11, f1Test = 0,778955, f1Train = 0,984616
Set 19, h = 12, f1Test = 0,780050, f1Train = 0,990448
Set 19, h = 13, f1Test = 0,769614, f1Train = 0,995548
Set 19, h = 14, f1Test = 0,768080, f1Train = 0,997755
Set 19, h = 15, f1Test = 0,767378, f1Train = 0,999256
Set 19, h = 16, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 17, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 18, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 19, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 20, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 21, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 22, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 23, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 24, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 25, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 26, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 27, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 28, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 29, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 30, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 31, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 32, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 33, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 34, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 35, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 36, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 37, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 38, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 39, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 40, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 41, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 42, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 43, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 44, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 45, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 46, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 47, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 48, f1Test = 0,766608, f1Train = 1,000000
Set 19, h = 49, f1Test = 0,766608, f1Train = 1,000000
Optimal height: 7, f1Test = 0,815296, f1Train = 0,886540
Using random forest: f1Test = 0,613091, f1Train = 1,000000

Set 20, h = 0, f1Test = 0,550258, f1Train = 0,526992
Set 20, h = 1, f1Test = 0,705846, f1Train = 0,687525
Set 20, h = 2, f1Test = 0,823480, f1Train = 0,800382
Set 20, h = 3, f1Test = 0,894288, f1Train = 0,865169
Set 20, h = 4, f1Test = 0,913410, f1Train = 0,879544
Set 20, h = 5, f1Test = 0,947162, f1Train = 0,918273
Set 20, h = 6, f1Test = 0,966287, f1Train = 0,949858
Set 20, h = 7, f1Test = 0,965486, f1Train = 0,960671
Set 20, h = 8, f1Test = 0,954570, f1Train = 0,968233
Set 20, h = 9, f1Test = 0,951868, f1Train = 0,974704
Set 20, h = 10, f1Test = 0,948008, f1Train = 0,979916
Set 20, h = 11, f1Test = 0,942460, f1Train = 0,982066
Set 20, h = 12, f1Test = 0,938955, f1Train = 0,983768
Set 20, h = 13, f1Test = 0,935798, f1Train = 0,984897
Set 20, h = 14, f1Test = 0,932393, f1Train = 0,987974
Set 20, h = 15, f1Test = 0,929428, f1Train = 0,989913
Set 20, h = 16, f1Test = 0,925955, f1Train = 0,991936
Set 20, h = 17, f1Test = 0,923381, f1Train = 0,993797
Set 20, h = 18, f1Test = 0,918490, f1Train = 0,995520
Set 20, h = 19, f1Test = 0,913276, f1Train = 0,996675
Set 20, h = 20, f1Test = 0,913276, f1Train = 0,998138
Set 20, h = 21, f1Test = 0,912700, f1Train = 0,998874
Set 20, h = 22, f1Test = 0,911550, f1Train = 0,999632
Set 20, h = 23, f1Test = 0,911550, f1Train = 0,999632
Set 20, h = 24, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 25, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 26, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 27, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 28, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 29, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 30, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 31, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 32, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 33, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 34, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 35, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 36, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 37, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 38, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 39, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 40, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 41, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 42, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 43, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 44, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 45, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 46, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 47, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 48, f1Test = 0,911550, f1Train = 1,000000
Set 20, h = 49, f1Test = 0,911550, f1Train = 1,000000
Optimal height: 6, f1Test = 0,966287, f1Train = 0,949858
Using random forest: f1Test = 0,784982, f1Train = 1,000000

Set 21, h = 0, f1Test = 0,316070, f1Train = 0,340873
Set 21, h = 1, f1Test = 0,421165, f1Train = 0,422494
Set 21, h = 2, f1Test = 0,465538, f1Train = 0,471202
Set 21, h = 3, f1Test = 0,535983, f1Train = 0,544409
Set 21, h = 4, f1Test = 0,583561, f1Train = 0,578673
Set 21, h = 5, f1Test = 0,656811, f1Train = 0,670380
Set 21, h = 6, f1Test = 0,719641, f1Train = 0,745175
Set 21, h = 7, f1Test = 0,755970, f1Train = 0,829418
Set 21, h = 8, f1Test = 0,781275, f1Train = 0,896484
Set 21, h = 9, f1Test = 0,776646, f1Train = 0,941795
Set 21, h = 10, f1Test = 0,774121, f1Train = 0,972392
Set 21, h = 11, f1Test = 0,773046, f1Train = 0,988643
Set 21, h = 12, f1Test = 0,775434, f1Train = 0,996873
Set 21, h = 13, f1Test = 0,774605, f1Train = 0,999367
Set 21, h = 14, f1Test = 0,774605, f1Train = 1,000000
Optimal height: 8, f1Test = 0,781275, f1Train = 0,896484
Using random forest: f1Test = 0,459636, f1Train = 1,000000

